"Bydele Navn","Roder","År","Måned","Antal borgere"
"Amager Øst","0373","2015","Oktober","8"
"Amager Øst","0373","2015","November","9"
"Amager Øst","0373","2015","December","6"
"Amager Øst","0373","2016","Januar","5"
"Amager Øst","0373","2016","Februar","7"
"Amager Øst","0373","2016","Marts","6"
"Amager Øst","0374","2015","Januar","7"
"Amager Øst","0374","2015","Februar","8"
"Amager Øst","0374","2015","Marts","8"
"Amager Øst","0374","2015","April","6"
"Amager Øst","0374","2015","Maj","6"
"Amager Øst","0374","2015","Juni","7"
"Amager Øst","0374","2015","Juli","9"
"Amager Øst","0374","2015","August","8"
"Amager Øst","0374","2015","September","8"
"Amager Øst","0374","2015","Oktober","8"
"Amager Øst","0374","2015","November","9"
"Amager Øst","0374","2015","December","8"
"Amager Øst","0374","2016","Januar","8"
"Amager Øst","0374","2016","Februar","7"
"Amager Øst","0374","2016","Marts","8"
"Amager Øst","0375","2015","Januar","7"
"Amager Øst","0375","2015","Februar","7"
"Amager Øst","0375","2015","Marts","6"
"Amager Øst","0375","2015","April","8"
"Amager Øst","0375","2015","Maj","12"
"Amager Øst","0375","2015","Juni","12"
"Amager Øst","0375","2015","Juli","7"
"Amager Øst","0375","2015","August","6"
"Amager Øst","0375","2015","September","8"
"Amager Øst","0375","2015","Oktober","10"
"Amager Øst","0375","2015","November","10"
"Amager Øst","0375","2015","December","11"
"Amager Øst","0375","2016","Januar","10"
"Amager Øst","0375","2016","Februar","8"
"Amager Øst","0375","2016","Marts","8"
"Amager Øst","0376","2015","Januar","6"
"Amager Øst","0376","2015","Februar","7"
"Amager Øst","0376","2015","Marts","6"
"Amager Øst","0376","2015","April","8"
"Amager Øst","0376","2015","Maj","9"
"Amager Øst","0376","2015","Juni","7"
"Amager Øst","0376","2015","Juli","6"
"Amager Øst","0376","2015","August","5"
"Amager Øst","0376","2015","September","5"
"Amager Øst","0376","2015","Oktober","6"
"Amager Øst","0376","2015","November","5"
"Amager Øst","0376","2015","December","5"
"Amager Øst","0376","2016","Januar","5"
"Amager Øst","0376","2016","Februar","4"
"Amager Øst","0376","2016","Marts","4"
"Amager Øst","0377","2015","Januar","17"
"Amager Øst","0377","2015","Februar","21"
"Amager Øst","0377","2015","Marts","18"
"Amager Øst","0377","2015","April","19"
"Amager Øst","0377","2015","Maj","20"
"Amager Øst","0377","2015","Juni","20"
"Amager Øst","0377","2015","Juli","10"
"Amager Øst","0377","2015","August","10"
"Amager Øst","0377","2015","September","10"
"Amager Øst","0377","2015","Oktober","11"
"Amager Øst","0377","2015","November","12"
"Amager Øst","0377","2015","December","12"
"Amager Øst","0377","2016","Januar","12"
"Amager Øst","0377","2016","Februar","13"
"Amager Øst","0377","2016","Marts","14"
"Amager Øst","0378","2015","Januar","7"
"Amager Øst","0378","2015","Februar","7"
"Amager Øst","0378","2015","Marts","8"
"Amager Øst","0378","2015","April","7"
"Amager Øst","0378","2015","Maj","5"
"Amager Øst","0378","2015","Juni","7"
"Amager Øst","0378","2015","Juli","8"
"Amager Øst","0378","2015","August","8"
"Amager Øst","0378","2015","September","8"
"Amager Øst","0378","2015","Oktober","8"
"Amager Øst","0378","2015","November","9"
"Amager Øst","0378","2015","December","9"
"Amager Øst","0378","2016","Januar","9"
"Amager Øst","0378","2016","Februar","9"
"Amager Øst","0378","2016","Marts","10"
"Amager Øst","0379","2015","Januar","12"
"Amager Øst","0379","2015","Februar","11"
"Amager Øst","0379","2015","Marts","12"
"Amager Øst","0379","2015","April","13"
"Amager Øst","0379","2015","Maj","13"
"Amager Øst","0379","2015","Juni","13"
"Amager Øst","0379","2015","Juli","13"
"Amager Øst","0379","2015","August","13"
"Amager Øst","0379","2015","September","9"
"Amager Øst","0379","2015","Oktober","8"
"Amager Øst","0379","2015","November","8"
"Amager Øst","0379","2015","December","9"
"Amager Øst","0379","2016","Januar","10"
"Amager Øst","0379","2016","Februar","9"
"Amager Øst","0379","2016","Marts","14"
"Amager Øst","0380","2015","Januar","8"
"Amager Øst","0380","2015","Februar","9"
"Amager Øst","0380","2015","Marts","11"
"Amager Øst","0380","2015","April","10"
"Amager Øst","0380","2015","Maj","8"
"Amager Øst","0380","2015","Juni","7"
"Amager Øst","0380","2015","Juli","10"
"Amager Øst","0380","2015","August","7"
"Amager Øst","0380","2015","September","4"
"Amager Øst","0380","2015","Oktober","6"
"Amager Øst","0380","2015","November","6"
"Amager Øst","0380","2015","December","5"
"Amager Øst","0380","2016","Januar","4"
"Amager Øst","0380","2016","Februar","4"
"Amager Øst","0380","2016","Marts","5"
"Amager Øst","0381","2015","Januar","9"
"Amager Øst","0381","2015","Februar","11"
"Amager Øst","0381","2015","Marts","11"
"Amager Øst","0381","2015","April","11"
"Amager Øst","0381","2015","Maj","15"
"Amager Øst","0381","2015","Juni","12"
"Amager Øst","0381","2015","Juli","11"
"Amager Øst","0381","2015","August","10"
"Amager Øst","0381","2015","September","8"
"Amager Øst","0381","2015","Oktober","8"
"Amager Øst","0381","2015","November","7"
"Amager Øst","0381","2015","December","6"
"Amager Øst","0381","2016","Januar","6"
"Amager Øst","0381","2016","Februar","6"
"Amager Øst","0381","2016","Marts","5"
"Amager Øst","0382","2015","Januar","15"
"Amager Øst","0382","2015","Februar","11"
"Amager Øst","0382","2015","Marts","10"
"Amager Øst","0382","2015","April","12"
"Amager Øst","0382","2015","Maj","12"
"Amager Øst","0382","2015","Juni","11"
"Amager Øst","0382","2015","Juli","9"
"Amager Øst","0382","2015","August","7"
"Amager Øst","0382","2015","September","8"
"Amager Øst","0382","2015","Oktober","9"
"Amager Øst","0382","2015","November","7"
"Amager Øst","0382","2015","December","7"
"Amager Øst","0382","2016","Januar","8"
"Amager Øst","0382","2016","Februar","9"
"Amager Øst","0382","2016","Marts","10"
"Amager Øst","0383","2015","Januar","12"
"Amager Øst","0383","2015","Februar","15"
"Amager Øst","0383","2015","Marts","12"
"Amager Øst","0383","2015","April","11"
"Amager Øst","0383","2015","Maj","10"
"Amager Øst","0383","2015","Juni","9"
"Amager Øst","0383","2015","Juli","9"
"Amager Øst","0383","2015","August","10"
"Amager Øst","0383","2015","September","9"
"Amager Øst","0383","2015","Oktober","11"
"Amager Øst","0383","2015","November","11"
"Amager Øst","0383","2015","December","13"
"Amager Øst","0383","2016","Januar","11"
"Amager Øst","0383","2016","Februar","10"
"Amager Øst","0383","2016","Marts","8"
"Amager Øst","0384","2015","Januar","7"
"Amager Øst","0384","2015","Februar","7"
"Amager Øst","0384","2015","Marts","5"
"Amager Øst","0384","2015","April","6"
"Amager Øst","0384","2015","Maj","5"
"Amager Øst","0384","2015","Juni","6"
"Amager Øst","0384","2015","Juli","5"
"Amager Øst","0384","2015","August","5"
"Amager Øst","0384","2015","September","5"
"Amager Øst","0384","2015","Oktober","5"
"Amager Øst","0384","2015","November","4"
"Amager Øst","0384","2015","December","6"
"Amager Øst","0384","2016","Januar","7"
"Amager Øst","0384","2016","Februar","7"
"Amager Øst","0384","2016","Marts","6"
"Amager Øst","0385","2015","Januar","17"
"Amager Øst","0385","2015","Februar","19"
"Amager Øst","0385","2015","Marts","19"
"Amager Øst","0385","2015","April","19"
"Amager Øst","0385","2015","Maj","20"
"Amager Øst","0385","2015","Juni","21"
"Amager Øst","0385","2015","Juli","17"
"Amager Øst","0385","2015","August","17"
"Amager Øst","0385","2015","September","15"
"Amager Øst","0385","2015","Oktober","15"
"Amager Øst","0385","2015","November","17"
"Amager Øst","0385","2015","December","17"
"Amager Øst","0385","2016","Januar","16"
"Amager Øst","0385","2016","Februar","16"
"Amager Øst","0385","2016","Marts","19"
"Amager Øst","0386","2015","Januar","3"
"Amager Øst","0386","2015","Februar","4"
"Amager Øst","0386","2015","Marts","3"
"Amager Øst","0386","2015","April","4"
"Amager Øst","0386","2015","Maj","4"
"Amager Øst","0386","2015","Juni","4"
"Amager Øst","0386","2015","November","4"
"Amager Øst","0386","2015","December","3"
"Amager Øst","0386","2016","Januar","5"
"Amager Øst","0386","2016","Februar","5"
"Amager Øst","0386","2016","Marts","4"
"Amager Øst","0387","2015","Januar","9"
"Amager Øst","0387","2015","Februar","9"
"Amager Øst","0387","2015","Marts","6"
"Amager Øst","0387","2015","April","7"
"Amager Øst","0387","2015","Maj","8"
"Amager Øst","0387","2015","Juni","11"
"Amager Øst","0387","2015","Juli","9"
"Amager Øst","0387","2015","August","11"
"Amager Øst","0387","2015","September","10"
"Amager Øst","0387","2015","Oktober","9"
"Amager Øst","0387","2015","November","10"
"Amager Øst","0387","2015","December","10"
"Amager Øst","0387","2016","Januar","10"
"Amager Øst","0387","2016","Februar","8"
"Amager Øst","0387","2016","Marts","8"
"Amager Øst","0388","2015","Januar","23"
"Amager Øst","0388","2015","Februar","25"
"Amager Øst","0388","2015","Marts","24"
"Amager Øst","0388","2015","April","28"
"Amager Øst","0388","2015","Maj","27"
"Amager Øst","0388","2015","Juni","24"
"Amager Øst","0388","2015","Juli","25"
"Amager Øst","0388","2015","August","25"
"Amager Øst","0388","2015","September","27"
"Amager Øst","0388","2015","Oktober","24"
"Amager Øst","0388","2015","November","27"
"Amager Øst","0388","2015","December","24"
"Amager Øst","0388","2016","Januar","26"
"Amager Øst","0388","2016","Februar","21"
"Amager Øst","0388","2016","Marts","20"
"Amager Øst","0389","2015","Januar","6"
"Amager Øst","0389","2015","Februar","8"
"Amager Øst","0389","2015","Marts","8"
"Amager Øst","0389","2015","April","6"
"Amager Øst","0389","2015","Maj","6"
"Amager Øst","0389","2015","Juni","5"
"Amager Øst","0389","2015","Juli","6"
"Amager Øst","0389","2015","August","6"
"Amager Øst","0389","2015","September","5"
"Amager Øst","0389","2015","Oktober","5"
"Amager Øst","0389","2015","November","4"
"Amager Øst","0389","2015","December","4"
"Amager Øst","0389","2016","Januar","4"
"Amager Øst","0389","2016","Februar","4"
"Amager Øst","0389","2016","Marts","3"
"Bispebjerg","0287","2015","Januar","4"
"Bispebjerg","0287","2015","Februar","5"
"Bispebjerg","0287","2015","Marts","3"
"Bispebjerg","0287","2015","April","5"
"Bispebjerg","0287","2015","Maj","8"
"Bispebjerg","0287","2015","Juni","8"
"Bispebjerg","0287","2015","Juli","9"
"Bispebjerg","0287","2015","August","7"
"Bispebjerg","0287","2015","September","5"
"Bispebjerg","0287","2015","Oktober","5"
"Bispebjerg","0287","2015","November","5"
"Bispebjerg","0287","2015","December","5"
"Bispebjerg","0287","2016","Januar","5"
"Bispebjerg","0287","2016","Februar","4"
"Bispebjerg","0287","2016","Marts","6"
"Bispebjerg","0288","2015","Januar","14"
"Bispebjerg","0288","2015","Februar","14"
"Bispebjerg","0288","2015","Marts","17"
"Bispebjerg","0288","2015","April","16"
"Bispebjerg","0288","2015","Maj","15"
"Bispebjerg","0288","2015","Juni","14"
"Bispebjerg","0288","2015","Juli","12"
"Bispebjerg","0288","2015","August","14"
"Bispebjerg","0288","2015","September","18"
"Bispebjerg","0288","2015","Oktober","17"
"Bispebjerg","0288","2015","November","19"
"Bispebjerg","0288","2015","December","14"
"Bispebjerg","0288","2016","Januar","14"
"Bispebjerg","0288","2016","Februar","17"
"Bispebjerg","0288","2016","Marts","16"
"Bispebjerg","0289","2015","Januar","38"
"Bispebjerg","0289","2015","Februar","39"
"Bispebjerg","0289","2015","Marts","41"
"Bispebjerg","0289","2015","April","39"
"Bispebjerg","0289","2015","Maj","39"
"Bispebjerg","0289","2015","Juni","35"
"Bispebjerg","0289","2015","Juli","26"
"Bispebjerg","0289","2015","August","22"
"Bispebjerg","0289","2015","September","30"
"Bispebjerg","0289","2015","Oktober","33"
"Bispebjerg","0289","2015","November","30"
"Bispebjerg","0289","2015","December","31"
"Bispebjerg","0289","2016","Januar","29"
"Bispebjerg","0289","2016","Februar","30"
"Bispebjerg","0289","2016","Marts","34"
"Bispebjerg","0290","2015","Januar","13"
"Bispebjerg","0290","2015","Februar","14"
"Bispebjerg","0290","2015","Marts","13"
"Bispebjerg","0290","2015","April","12"
"Bispebjerg","0290","2015","Maj","13"
"Bispebjerg","0290","2015","Juni","14"
"Bispebjerg","0290","2015","Juli","8"
"Bispebjerg","0290","2015","August","7"
"Bispebjerg","0290","2015","September","5"
"Bispebjerg","0290","2015","Oktober","6"
"Bispebjerg","0290","2015","November","9"
"Bispebjerg","0290","2015","December","10"
"Bispebjerg","0290","2016","Januar","8"
"Bispebjerg","0290","2016","Februar","8"
"Bispebjerg","0290","2016","Marts","11"
"Bispebjerg","0291","2015","Januar","14"
"Bispebjerg","0291","2015","Februar","12"
"Bispebjerg","0291","2015","Marts","12"
"Bispebjerg","0291","2015","April","14"
"Bispebjerg","0291","2015","Maj","13"
"Bispebjerg","0291","2015","Juni","14"
"Bispebjerg","0291","2015","Juli","14"
"Bispebjerg","0291","2015","August","14"
"Bispebjerg","0291","2015","September","15"
"Bispebjerg","0291","2015","Oktober","17"
"Bispebjerg","0291","2015","November","15"
"Bispebjerg","0291","2015","December","13"
"Bispebjerg","0291","2016","Januar","15"
"Bispebjerg","0291","2016","Februar","16"
"Bispebjerg","0291","2016","Marts","15"
"Bispebjerg","0292","2015","Januar","21"
"Bispebjerg","0292","2015","Februar","22"
"Bispebjerg","0292","2015","Marts","24"
"Bispebjerg","0292","2015","April","24"
"Bispebjerg","0292","2015","Maj","24"
"Bispebjerg","0292","2015","Juni","21"
"Bispebjerg","0292","2015","Juli","18"
"Bispebjerg","0292","2015","August","18"
"Bispebjerg","0292","2015","September","17"
"Bispebjerg","0292","2015","Oktober","21"
"Bispebjerg","0292","2015","November","19"
"Bispebjerg","0292","2015","December","19"
"Bispebjerg","0292","2016","Januar","19"
"Bispebjerg","0292","2016","Februar","16"
"Bispebjerg","0292","2016","Marts","22"
"Bispebjerg","0293","2015","Januar","12"
"Bispebjerg","0293","2015","Februar","14"
"Bispebjerg","0293","2015","Marts","15"
"Bispebjerg","0293","2015","April","13"
"Bispebjerg","0293","2015","Maj","11"
"Bispebjerg","0293","2015","Juni","10"
"Bispebjerg","0293","2015","Juli","10"
"Bispebjerg","0293","2015","August","10"
"Bispebjerg","0293","2015","September","9"
"Bispebjerg","0293","2015","Oktober","7"
"Bispebjerg","0293","2015","November","8"
"Bispebjerg","0293","2015","December","8"
"Bispebjerg","0293","2016","Januar","8"
"Bispebjerg","0293","2016","Februar","8"
"Bispebjerg","0293","2016","Marts","10"
"Bispebjerg","0294","2015","Januar","18"
"Bispebjerg","0294","2015","Februar","17"
"Bispebjerg","0294","2015","Marts","19"
"Bispebjerg","0294","2015","April","21"
"Bispebjerg","0294","2015","Maj","29"
"Bispebjerg","0294","2015","Juni","28"
"Bispebjerg","0294","2015","Juli","23"
"Bispebjerg","0294","2015","August","26"
"Bispebjerg","0294","2015","September","26"
"Bispebjerg","0294","2015","Oktober","25"
"Bispebjerg","0294","2015","November","26"
"Bispebjerg","0294","2015","December","22"
"Bispebjerg","0294","2016","Januar","21"
"Bispebjerg","0294","2016","Februar","25"
"Bispebjerg","0294","2016","Marts","23"
"Bispebjerg","0296","2015","Januar","22"
"Bispebjerg","0296","2015","Februar","17"
"Bispebjerg","0296","2015","Marts","13"
"Bispebjerg","0296","2015","April","15"
"Bispebjerg","0296","2015","Maj","15"
"Bispebjerg","0296","2015","Juni","15"
"Bispebjerg","0296","2015","Juli","15"
"Bispebjerg","0296","2015","August","11"
"Bispebjerg","0296","2015","September","12"
"Bispebjerg","0296","2015","Oktober","12"
"Bispebjerg","0296","2015","November","15"
"Bispebjerg","0296","2015","December","10"
"Bispebjerg","0296","2016","Januar","11"
"Bispebjerg","0296","2016","Februar","8"
"Bispebjerg","0296","2016","Marts","9"
"Bispebjerg","0297","2015","Januar","26"
"Bispebjerg","0297","2015","Februar","24"
"Bispebjerg","0297","2015","Marts","25"
"Bispebjerg","0297","2015","April","20"
"Bispebjerg","0297","2015","Maj","16"
"Bispebjerg","0297","2015","Juni","19"
"Bispebjerg","0297","2015","Juli","20"
"Bispebjerg","0297","2015","August","18"
"Bispebjerg","0297","2015","September","14"
"Bispebjerg","0297","2015","Oktober","15"
"Bispebjerg","0297","2015","November","16"
"Bispebjerg","0297","2015","December","16"
"Bispebjerg","0297","2016","Januar","17"
"Bispebjerg","0297","2016","Februar","17"
"Bispebjerg","0297","2016","Marts","18"
"Bispebjerg","0298","2015","Januar","23"
"Bispebjerg","0298","2015","Februar","23"
"Bispebjerg","0298","2015","Marts","22"
"Bispebjerg","0298","2015","April","26"
"Bispebjerg","0298","2015","Maj","22"
"Bispebjerg","0298","2015","Juni","23"
"Bispebjerg","0298","2015","Juli","25"
"Bispebjerg","0298","2015","August","23"
"Bispebjerg","0298","2015","September","17"
"Bispebjerg","0298","2015","Oktober","18"
"Bispebjerg","0298","2015","November","19"
"Bispebjerg","0298","2015","December","18"
"Bispebjerg","0298","2016","Januar","22"
