"Modtagerovergruppe","Bydele Navn","Roder","År","Måned","Antal borgere"
"Fleksjob – løntilskud og løn","Amager Vest","0355","2016","Februar","5"
"Fleksjob – løntilskud og løn","Amager Vest","0355","2016","Marts","5"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Januar","12"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Februar","12"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Marts","12"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","April","12"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Maj","11"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Juni","11"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Juli","10"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","August","10"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","September","9"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","Oktober","9"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","November","9"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2015","December","9"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2016","Januar","8"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2016","Februar","7"
"Fleksjob – løntilskud og løn","Amager Vest","0357","2016","Marts","7"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Januar","10"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Februar","10"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Marts","9"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","April","9"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Maj","9"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Juni","8"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Juli","8"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","August","8"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","September","8"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","Oktober","7"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","November","7"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2015","December","7"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2016","Januar","7"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2016","Februar","8"
"Fleksjob – løntilskud og løn","Amager Vest","0390","2016","Marts","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Januar","9"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Februar","9"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Marts","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","April","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Maj","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Juni","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Juli","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","August","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","September","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","Oktober","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","November","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2015","December","8"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2016","Januar","7"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2016","Februar","7"
"Fleksjob – løntilskud og løn","Amager Vest","0391","2016","Marts","6"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Januar","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Februar","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Marts","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","April","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Maj","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Juni","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Juli","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","August","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","September","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","Oktober","8"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","November","8"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2015","December","8"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2016","Januar","8"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2016","Februar","9"
"Fleksjob – løntilskud og løn","Amager Øst","0323","2016","Marts","9"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Januar","15"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Februar","14"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Marts","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","April","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Maj","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Juni","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Juli","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","August","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","September","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","Oktober","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","November","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2015","December","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2016","Januar","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2016","Februar","11"
"Fleksjob – løntilskud og løn","Amager Øst","0358","2016","Marts","11"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Januar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Februar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Marts","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","April","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Maj","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Juni","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Juli","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","August","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","September","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","November","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2015","December","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2016","Januar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2016","Februar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0360","2016","Marts","4"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Januar","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Februar","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Marts","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","April","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Maj","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Juni","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Juli","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","August","11"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","September","11"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","Oktober","11"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","November","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2015","December","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2016","Januar","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2016","Februar","12"
"Fleksjob – løntilskud og løn","Amager Øst","0361","2016","Marts","12"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Januar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Februar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Marts","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","April","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Maj","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Juni","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Juli","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","August","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","September","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","Oktober","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","November","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2015","December","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2016","Januar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2016","Februar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0362","2016","Marts","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Januar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Februar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Marts","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","April","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Maj","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Juni","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Juli","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","August","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","September","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","Oktober","6"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","November","5"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2015","December","5"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2016","Januar","5"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2016","Februar","5"
"Fleksjob – løntilskud og løn","Amager Øst","0364","2016","Marts","5"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Januar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Februar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Marts","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","April","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Maj","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Juni","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Juli","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","August","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","September","4"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","Oktober","3"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","November","3"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2015","December","3"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2016","Januar","3"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2016","Februar","3"
"Fleksjob – løntilskud og løn","Amager Øst","0366","2016","Marts","3"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Januar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Februar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Marts","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","April","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Maj","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Juni","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Juli","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","August","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","September","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","November","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2015","December","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2016","Januar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2016","Februar","4"
"Fleksjob – løntilskud og løn","Amager Øst","0367","2016","Marts","3"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Januar","7"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Februar","7"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Marts","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","April","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Maj","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Juni","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Juli","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","August","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","September","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","Oktober","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","November","8"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2015","December","7"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2016","Januar","7"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2016","Februar","7"
"Fleksjob – løntilskud og løn","Amager Øst","0368","2016","Marts","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Januar","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Februar","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Marts","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","April","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Maj","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Juni","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Juli","7"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","August","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","September","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","Oktober","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","November","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2015","December","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2016","Januar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2016","Februar","6"
"Fleksjob – løntilskud og løn","Amager Øst","0369","2016","Marts","6"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Januar","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Februar","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Marts","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","April","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Maj","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Juni","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Juli","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","August","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","September","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","Oktober","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","November","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2015","December","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2016","Januar","3"
"Fleksjob – løntilskud og løn","Amager Øst","0370","2016","Februar","3"
