"Bydele Navn","Roder","År","Måned","Gennemsnitligt antal sager"
"Amager Øst","0365","2015","August","16"
"Amager Øst","0365","2015","September","12,5"
"Amager Øst","0365","2015","Oktober","10,5"
"Amager Øst","0365","2015","November","11,2"
"Amager Øst","0365","2015","December","9,25"
"Amager Øst","0365","2016","Januar","9,5"
"Amager Øst","0365","2016","Februar","9,6"
"Amager Øst","0365","2016","Marts","9,25"
"Amager Øst","0366","2015","Januar","11,75"
"Amager Øst","0366","2015","Februar","12,75"
"Amager Øst","0366","2015","Marts","12"
"Amager Øst","0366","2015","April","11"
"Amager Øst","0366","2015","Maj","12,5"
"Amager Øst","0366","2015","Juni","10,8"
"Amager Øst","0366","2015","Juli","11"
"Amager Øst","0366","2015","August","10,8"
"Amager Øst","0366","2015","September","11,75"
"Amager Øst","0366","2015","Oktober","15,5"
"Amager Øst","0366","2015","November","15,8"
"Amager Øst","0366","2015","December","17,25"
"Amager Øst","0366","2016","Januar","18,25"
"Amager Øst","0366","2016","Februar","14,8"
"Amager Øst","0366","2016","Marts","16"
"Amager Øst","0367","2015","Januar","11,5"
"Amager Øst","0367","2015","Februar","11,5"
"Amager Øst","0367","2015","Marts","10,8"
"Amager Øst","0367","2015","April","12,25"
"Amager Øst","0367","2015","Maj","13,5"
"Amager Øst","0367","2015","Juni","13,8"
"Amager Øst","0367","2015","Juli","12,75"
"Amager Øst","0367","2015","August","11,6"
"Amager Øst","0367","2015","September","14,75"
"Amager Øst","0367","2015","Oktober","14,25"
"Amager Øst","0367","2015","November","11,4"
"Amager Øst","0367","2015","December","14"
"Amager Øst","0367","2016","Januar","13,75"
"Amager Øst","0367","2016","Februar","16,4"
"Amager Øst","0367","2016","Marts","16"
"Amager Øst","0368","2015","Januar","16,75"
"Amager Øst","0368","2015","Februar","16"
"Amager Øst","0368","2015","Marts","17,4"
"Amager Øst","0368","2015","April","19"
"Amager Øst","0368","2015","Maj","19"
"Amager Øst","0368","2015","Juni","19,2"
"Amager Øst","0368","2015","Juli","18,5"
"Amager Øst","0368","2015","August","20,2"
"Amager Øst","0368","2015","September","19"
"Amager Øst","0368","2015","Oktober","18,25"
"Amager Øst","0368","2015","November","15,4"
"Amager Øst","0368","2015","December","15"
"Amager Øst","0368","2016","Januar","18,75"
"Amager Øst","0368","2016","Februar","18"
"Amager Øst","0368","2016","Marts","17,25"
"Amager Øst","0369","2015","Januar","19,5"
"Amager Øst","0369","2015","Februar","16,25"
"Amager Øst","0369","2015","Marts","20,6"
"Amager Øst","0369","2015","April","20"
"Amager Øst","0369","2015","Maj","18,75"
"Amager Øst","0369","2015","Juni","17"
"Amager Øst","0369","2015","Juli","15,5"
"Amager Øst","0369","2015","August","16,8"
"Amager Øst","0369","2015","September","18,25"
"Amager Øst","0369","2015","Oktober","20,25"
"Amager Øst","0369","2015","November","21,6"
"Amager Øst","0369","2015","December","18,25"
"Amager Øst","0369","2016","Januar","18,25"
"Amager Øst","0369","2016","Februar","19,6"
"Amager Øst","0369","2016","Marts","18,5"
"Amager Øst","0370","2015","Januar","16,5"
"Amager Øst","0370","2015","Februar","19,5"
"Amager Øst","0370","2015","Marts","19,6"
"Amager Øst","0370","2015","April","19,25"
"Amager Øst","0370","2015","Maj","20,5"
"Amager Øst","0370","2015","Juni","24,2"
"Amager Øst","0370","2015","Juli","23"
"Amager Øst","0370","2015","August","22,6"
"Amager Øst","0370","2015","September","23,75"
"Amager Øst","0370","2015","Oktober","22,75"
"Amager Øst","0370","2015","November","24,6"
"Amager Øst","0370","2015","December","22,75"
"Amager Øst","0370","2016","Januar","22,25"
"Amager Øst","0370","2016","Februar","22"
"Amager Øst","0370","2016","Marts","23,5"
"Amager Øst","0371","2015","Januar","16,25"
"Amager Øst","0371","2015","Februar","16,75"
"Amager Øst","0371","2015","Marts","12,8"
"Amager Øst","0371","2015","April","15"
"Amager Øst","0371","2015","Maj","17,25"
"Amager Øst","0371","2015","Juni","14,2"
"Amager Øst","0371","2015","Juli","15,25"
"Amager Øst","0371","2015","August","15,2"
"Amager Øst","0371","2015","September","15"
"Amager Øst","0371","2015","Oktober","12"
"Amager Øst","0371","2015","November","11,4"
"Amager Øst","0371","2015","December","11,25"
"Amager Øst","0371","2016","Januar","10,75"
"Amager Øst","0371","2016","Februar","10,6"
"Amager Øst","0371","2016","Marts","12,5"
"Amager Øst","0372","2015","Januar","6,5"
"Amager Øst","0372","2015","Februar","7,25"
"Amager Øst","0372","2015","Marts","7"
"Amager Øst","0372","2015","April","7"
"Amager Øst","0372","2015","Maj","7,25"
"Amager Øst","0372","2015","Juni","6,4"
"Amager Øst","0372","2015","Juli","5,5"
"Amager Øst","0372","2015","August","5,8"
"Amager Øst","0372","2015","September","5,25"
"Amager Øst","0372","2015","Oktober","7,25"
"Amager Øst","0372","2015","November","8,8"
"Amager Øst","0372","2015","December","8,5"
"Amager Øst","0372","2016","Januar","9"
"Amager Øst","0372","2016","Februar","10,4"
"Amager Øst","0372","2016","Marts","9,25"
"Amager Øst","0373","2015","Januar","20,75"
"Amager Øst","0373","2015","Februar","18"
"Amager Øst","0373","2015","Marts","19"
"Amager Øst","0373","2015","April","16,5"
"Amager Øst","0373","2015","Maj","13,25"
"Amager Øst","0373","2015","Juni","14,4"
"Amager Øst","0373","2015","Juli","10,75"
"Amager Øst","0373","2015","August","13,4"
"Amager Øst","0373","2015","September","17,5"
"Amager Øst","0373","2015","Oktober","19"
"Amager Øst","0373","2015","November","21,6"
"Amager Øst","0373","2015","December","22"
"Amager Øst","0373","2016","Januar","20,5"
"Amager Øst","0373","2016","Februar","17,8"
"Amager Øst","0373","2016","Marts","17,25"
"Amager Øst","0374","2015","Januar","20,25"
"Amager Øst","0374","2015","Februar","21,25"
"Amager Øst","0374","2015","Marts","22,6"
"Amager Øst","0374","2015","April","23,5"
"Amager Øst","0374","2015","Maj","23,75"
"Amager Øst","0374","2015","Juni","27,8"
"Amager Øst","0374","2015","Juli","26,5"
"Amager Øst","0374","2015","August","28,6"
"Amager Øst","0374","2015","September","27,25"
"Amager Øst","0374","2015","Oktober","30,75"
"Amager Øst","0374","2015","November","32,2"
"Amager Øst","0374","2015","December","34,5"
"Amager Øst","0374","2016","Januar","29,75"
"Amager Øst","0374","2016","Februar","20,8"
"Amager Øst","0374","2016","Marts","22,25"
"Amager Øst","0375","2015","Januar","26"
"Amager Øst","0375","2015","Februar","25,25"
"Amager Øst","0375","2015","Marts","24,6"
"Amager Øst","0375","2015","April","29,5"
"Amager Øst","0375","2015","Maj","31,75"
"Amager Øst","0375","2015","Juni","32,6"
"Amager Øst","0375","2015","Juli","35,75"
"Amager Øst","0375","2015","August","39,4"
"Amager Øst","0375","2015","September","41,25"
"Amager Øst","0375","2015","Oktober","41"
"Amager Øst","0375","2015","November","38,8"
"Amager Øst","0375","2015","December","41,75"
"Amager Øst","0375","2016","Januar","40,5"
"Amager Øst","0375","2016","Februar","40,4"
"Amager Øst","0375","2016","Marts","46,25"
"Amager Øst","0376","2015","Januar","10,25"
"Amager Øst","0376","2015","Februar","8,75"
"Amager Øst","0376","2015","Marts","10"
"Amager Øst","0376","2015","April","11,75"
"Amager Øst","0376","2015","Maj","13"
"Amager Øst","0376","2015","Juni","12"
"Amager Øst","0376","2015","Juli","10,5"
"Amager Øst","0376","2015","August","8,2"
"Amager Øst","0376","2015","September","8,75"
"Amager Øst","0376","2015","Oktober","9,25"
"Amager Øst","0376","2015","November","10,2"
"Amager Øst","0376","2015","December","7,5"
"Amager Øst","0376","2016","Januar","8,5"
"Amager Øst","0376","2016","Februar","13,2"
"Amager Øst","0376","2016","Marts","11"
"Amager Øst","0377","2015","Januar","24,5"
"Amager Øst","0377","2015","Februar","24"
"Amager Øst","0377","2015","Marts","24"
"Amager Øst","0377","2015","April","27,5"
"Amager Øst","0377","2015","Maj","27"
"Amager Øst","0377","2015","Juni","28,4"
"Amager Øst","0377","2015","Juli","30,5"
"Amager Øst","0377","2015","August","29,8"
"Amager Øst","0377","2015","September","25,25"
"Amager Øst","0377","2015","Oktober","21"
"Amager Øst","0377","2015","November","25,2"
"Amager Øst","0377","2015","December","21,25"
"Amager Øst","0377","2016","Januar","22,75"
"Amager Øst","0377","2016","Februar","27"
"Amager Øst","0377","2016","Marts","25,75"
"Amager Øst","0378","2015","Marts","4"
"Amager Øst","0378","2015","April","4,75"
"Amager Øst","0378","2015","Maj","3,5"
"Amager Øst","0378","2015","Juli","3,75"
"Amager Øst","0378","2015","August","4,4"
"Amager Øst","0378","2015","September","4,5"
"Amager Øst","0378","2015","Oktober","3,5"
"Amager Øst","0378","2015","November","4,2"
"Amager Øst","0378","2015","December","4,75"
"Amager Øst","0378","2016","Januar","4"
"Amager Øst","0378","2016","Februar","3,6"
"Amager Øst","0378","2016","Marts","4"
"Amager Øst","0379","2015","Januar","15,5"
"Amager Øst","0379","2015","Februar","13,25"
"Amager Øst","0379","2015","Marts","17,2"
"Amager Øst","0379","2015","April","17,5"
"Amager Øst","0379","2015","Maj","21,5"
"Amager Øst","0379","2015","Juni","27,6"
"Amager Øst","0379","2015","Juli","30"
"Amager Øst","0379","2015","August","28,6"
"Amager Øst","0379","2015","September","27,5"
"Amager Øst","0379","2015","Oktober","30,5"
"Amager Øst","0379","2015","November","31,8"
"Amager Øst","0379","2015","December","33"
"Amager Øst","0379","2016","Januar","30,75"
"Amager Øst","0379","2016","Februar","32,8"
"Amager Øst","0379","2016","Marts","32,75"
"Amager Øst","0380","2015","Januar","15"
"Amager Øst","0380","2015","Februar","14,5"
"Amager Øst","0380","2015","Marts","13,2"
"Amager Øst","0380","2015","April","14,5"
"Amager Øst","0380","2015","Maj","20"
"Amager Øst","0380","2015","Juni","18,8"
"Amager Øst","0380","2015","Juli","19,5"
"Amager Øst","0380","2015","August","18,6"
"Amager Øst","0380","2015","September","22"
"Amager Øst","0380","2015","Oktober","17"
"Amager Øst","0380","2015","November","16,2"
"Amager Øst","0380","2015","December","16,5"
"Amager Øst","0380","2016","Januar","15"
"Amager Øst","0380","2016","Februar","14"
"Amager Øst","0380","2016","Marts","17,5"
"Amager Øst","0381","2015","Januar","23,75"
"Amager Øst","0381","2015","Februar","28,25"
"Amager Øst","0381","2015","Marts","28,4"
"Amager Øst","0381","2015","April","25,5"
"Amager Øst","0381","2015","Maj","24,25"
"Amager Øst","0381","2015","Juni","27,4"
"Amager Øst","0381","2015","Juli","27,5"
"Amager Øst","0381","2015","August","23,6"
"Amager Øst","0381","2015","September","24"
"Amager Øst","0381","2015","Oktober","24,25"
"Amager Øst","0381","2015","November","25,2"
"Amager Øst","0381","2015","December","24"
"Amager Øst","0381","2016","Januar","24,5"
"Amager Øst","0381","2016","Februar","29,8"
"Amager Øst","0381","2016","Marts","26,25"
"Amager Øst","0382","2015","Januar","22"
"Amager Øst","0382","2015","Februar","19,75"
"Amager Øst","0382","2015","Marts","19,8"
"Amager Øst","0382","2015","April","19,5"
"Amager Øst","0382","2015","Maj","19,25"
"Amager Øst","0382","2015","Juni","20,2"
"Amager Øst","0382","2015","Juli","19,25"
"Amager Øst","0382","2015","August","18,8"
"Amager Øst","0382","2015","September","19"
"Amager Øst","0382","2015","Oktober","20,25"
"Amager Øst","0382","2015","November","19,6"
"Amager Øst","0382","2015","December","22"
"Amager Øst","0382","2016","Januar","24,5"
"Amager Øst","0382","2016","Februar","24,8"
"Amager Øst","0382","2016","Marts","22,5"
"Amager Øst","0383","2015","Januar","14,25"
"Amager Øst","0383","2015","Februar","15"
"Amager Øst","0383","2015","Marts","13"
"Amager Øst","0383","2015","April","14"
"Amager Øst","0383","2015","Maj","18"
"Amager Øst","0383","2015","Juni","21"
"Amager Øst","0383","2015","Juli","20,5"
"Amager Øst","0383","2015","August","19,8"
"Amager Øst","0383","2015","September","18,75"
"Amager Øst","0383","2015","Oktober","17,25"
"Amager Øst","0383","2015","November","20"
"Amager Øst","0383","2015","December","18,25"
"Amager Øst","0383","2016","Januar","19"
"Amager Øst","0383","2016","Februar","17"
"Amager Øst","0383","2016","Marts","16"
"Amager Øst","0384","2015","Januar","11"
"Amager Øst","0384","2015","Februar","10,75"
"Amager Øst","0384","2015","Marts","11,8"
"Amager Øst","0384","2015","April","12,5"
"Amager Øst","0384","2015","Maj","16,5"
"Amager Øst","0384","2015","Juni","19"
"Amager Øst","0384","2015","Juli","19,75"
"Amager Øst","0384","2015","August","15,4"
"Amager Øst","0384","2015","September","15,25"
"Amager Øst","0384","2015","Oktober","15,5"
"Amager Øst","0384","2015","November","16"
"Amager Øst","0384","2015","December","13,5"
"Amager Øst","0384","2016","Januar","12"
"Amager Øst","0384","2016","Februar","10,8"
"Amager Øst","0384","2016","Marts","10,5"
"Amager Øst","0385","2015","Januar","24,25"
"Amager Øst","0385","2015","Februar","24"
"Amager Øst","0385","2015","Marts","19,2"
"Amager Øst","0385","2015","April","18,75"
"Amager Øst","0385","2015","Maj","22,75"
"Amager Øst","0385","2015","Juni","25,6"
"Amager Øst","0385","2015","Juli","24,75"
"Amager Øst","0385","2015","August","22"
"Amager Øst","0385","2015","September","18,25"
"Amager Øst","0385","2015","Oktober","24,5"
"Amager Øst","0385","2015","November","24,8"
"Amager Øst","0385","2015","December","25,25"
"Amager Øst","0385","2016","Januar","25,75"
"Amager Øst","0385","2016","Februar","22,6"
"Amager Øst","0385","2016","Marts","21,5"
"Amager Øst","0386","2015","Januar","18,75"
"Amager Øst","0386","2015","Februar","17,5"
"Amager Øst","0386","2015","Marts","17,8"
"Amager Øst","0386","2015","April","14,75"
"Amager Øst","0386","2015","Maj","16,25"
"Amager Øst","0386","2015","Juni","18"
"Amager Øst","0386","2015","Juli","22,75"
"Amager Øst","0386","2015","August","20,2"
"Amager Øst","0386","2015","September","18"
"Amager Øst","0386","2015","Oktober","15,25"
"Amager Øst","0386","2015","November","15,4"
"Amager Øst","0386","2015","December","15"
"Amager Øst","0386","2016","Januar","13"
"Amager Øst","0386","2016","Februar","12,6"
"Amager Øst","0386","2016","Marts","14,5"
"Amager Øst","0387","2015","Januar","14,25"
"Amager Øst","0387","2015","Februar","17,25"
"Amager Øst","0387","2015","Marts","17,8"
"Amager Øst","0387","2015","April","19,25"
"Amager Øst","0387","2015","Maj","20,75"
"Amager Øst","0387","2015","Juni","17"
"Amager Øst","0387","2015","Juli","16"
"Amager Øst","0387","2015","August","15,8"
"Amager Øst","0387","2015","September","12,25"
"Amager Øst","0387","2015","Oktober","9,5"
"Amager Øst","0387","2015","November","9,8"
"Amager Øst","0387","2015","December","10,25"
"Amager Øst","0387","2016","Januar","14,75"
"Amager Øst","0387","2016","Februar","15"
"Amager Øst","0387","2016","Marts","14"
"Amager Øst","0388","2015","Januar","29,25"
"Amager Øst","0388","2015","Februar","26,5"
"Amager Øst","0388","2015","Marts","23,4"
"Amager Øst","0388","2015","April","24,25"
"Amager Øst","0388","2015","Maj","19,75"
"Amager Øst","0388","2015","Juni","16,2"
"Amager Øst","0388","2015","Juli","17,25"
"Amager Øst","0388","2015","August","17,6"
"Amager Øst","0388","2015","September","18"
"Amager Øst","0388","2015","Oktober","19,25"
"Amager Øst","0388","2015","November","18"
"Amager Øst","0388","2015","December","21,5"
"Amager Øst","0388","2016","Januar","20,5"
"Amager Øst","0388","2016","Februar","21,4"
"Amager Øst","0388","2016","Marts","21"
"Amager Øst","0389","2015","Januar","19,75"
"Amager Øst","0389","2015","Februar","18"
"Amager Øst","0389","2015","Marts","15,8"
"Amager Øst","0389","2015","April","18,25"
"Amager Øst","0389","2015","Maj","19,5"
"Amager Øst","0389","2015","Juni","19,2"
"Amager Øst","0389","2015","Juli","15,75"
"Amager Øst","0389","2015","August","18,6"
"Amager Øst","0389","2015","September","18,25"
"Amager Øst","0389","2015","Oktober","17,75"
"Amager Øst","0389","2015","November","15,8"
"Amager Øst","0389","2015","December","12,5"
"Amager Øst","0389","2016","Januar","13,75"
"Amager Øst","0389","2016","Februar","15,6"
"Amager Øst","0389","2016","Marts","14,25"
"Bispebjerg","0287","2015","Januar","10,5"
"Bispebjerg","0287","2015","Februar","11"
"Bispebjerg","0287","2015","Marts","11"
"Bispebjerg","0287","2015","April","7,5"
"Bispebjerg","0287","2015","Maj","7,75"
"Bispebjerg","0287","2015","Juni","8"
"Bispebjerg","0287","2015","Juli","6,75"
"Bispebjerg","0287","2015","August","7,2"
"Bispebjerg","0287","2015","September","6"
"Bispebjerg","0287","2015","Oktober","6,5"
"Bispebjerg","0287","2015","November","8,2"
"Bispebjerg","0287","2015","December","8"
"Bispebjerg","0287","2016","Januar","6,25"
"Bispebjerg","0287","2016","Februar","7,2"
"Bispebjerg","0287","2016","Marts","6,75"
"Bispebjerg","0288","2015","Januar","21,75"
"Bispebjerg","0288","2015","Februar","19,5"
"Bispebjerg","0288","2015","Marts","19,8"
"Bispebjerg","0288","2015","April","18,5"
"Bispebjerg","0288","2015","Maj","20,75"
"Bispebjerg","0288","2015","Juni","22,2"
"Bispebjerg","0288","2015","Juli","18,25"
"Bispebjerg","0288","2015","August","15,6"
"Bispebjerg","0288","2015","September","16,5"
"Bispebjerg","0288","2015","Oktober","19"
"Bispebjerg","0288","2015","November","18,2"
"Bispebjerg","0288","2015","December","17,5"
"Bispebjerg","0288","2016","Januar","22,5"
"Bispebjerg","0288","2016","Februar","23,8"
