FID,id,wkb_geometry,status,driftsplan_navn,arbejdssted_navn,arbejdssted_id,tekst_id,lokaludvalg,byrumstype,underordnet_byrumstype,stednavn,underordnet_stednavn,kgb_kategori,geoobjekttypeid,kommentar,har_sensor,puma_geoobjektid
affaldskurve_puma.4638,4638,MULTIPOINT ((12.568857649059629 55.682142188456766)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,b0e03b04-c498-4473-9aed-0b09c81e5d1e
affaldskurve_puma.4639,4639,MULTIPOINT ((12.56928741476387 55.68196048013144)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Nørre Voldgade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,5be5a725-c13b-48bd-83e7-5e9f52d4ed6f
affaldskurve_puma.4640,4640,MULTIPOINT ((12.547684551205053 55.7034575229199)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Gade med grønt,Tagensvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,true,829f5f37-f208-4d63-9798-29e949e81158
affaldskurve_puma.4641,4641,MULTIPOINT ((12.534733771934626 55.72296081788208)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Øvrig gade,Gade i Bispebjerg,,12.2.4 Netkurv/Oval,60ecbeb0-a1f5-4cbe-a6fd-f124f62b8c87,,false,3938ceba-c9ed-4d4e-9f7e-fc222e0d7c3b
affaldskurve_puma.4642,4642,MULTIPOINT ((12.561927130037134 55.67385174779148)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Vesterbrogade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,bc167ea1-fc95-4a46-bc86-525c64902aba
affaldskurve_puma.4644,4644,MULTIPOINT ((12.531280330938884 55.71181573017171)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Gade med grønt,Tomsgårdsvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,22fc7704-5806-4803-a439-a5c969e353ab
affaldskurve_puma.4645,4645,MULTIPOINT ((12.578417460404092 55.687258588743774)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Sølvgade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,92659b97-db79-4b47-ac3b-016a4250f6bb
affaldskurve_puma.4646,4646,MULTIPOINT ((12.60215305381674 55.66267033633041)),IDrift,Bydækkende drift,,,,Amager Vest,Gader og pladser,Øvrig gade,Amagerbrogade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,ee055370-8f7b-452e-8e6b-e16fd818d451
affaldskurve_puma.4647,4647,MULTIPOINT ((12.553684078128445 55.672594596156415)),IDrift,Bydækkende drift,,,,Kongens Enghave,Gader og pladser,Øvrig gade,Vesterbrogade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,cbca03fe-289e-43fc-9b1f-369cf8447624
affaldskurve_puma.4648,4648,MULTIPOINT ((12.587542032725292 55.67800016391797)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Gade i Indre By,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,7a29258c-bfd1-4522-809a-b7ddfb185b28
affaldskurve_puma.4649,4649,MULTIPOINT ((12.620753611753583 55.65121590500757)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Øvrig gade,Kastrupvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,a6cd117b-749d-4e47-ad08-19fd1ea3ab39
affaldskurve_puma.4650,4650,MULTIPOINT ((12.541620083420634 55.706611131839665)),IDrift,Bydækkende drift,,,,,,,,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,7da36898-6b09-420c-aa05-26495ac0aaf8
affaldskurve_puma.4652,4652,MULTIPOINT ((12.58180189903619 55.69204422011614)),IDrift,Bydækkende drift,,,,Indre By,Småarealer,Rekreativt småareal,Hjalmar Brantings Plads,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,f9ee9e22-86a6-4a5f-8bbe-466a55803d82
affaldskurve_puma.4653,4653,MULTIPOINT ((12.563738710222431 55.672100457992364)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,bea8164f-0936-4e73-b5c5-e7374ee5f370
affaldskurve_puma.4657,4657,MULTIPOINT ((12.566440073283173 55.67511490606221)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Vesterbrogade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,f9f763cf-50c5-41bc-91ed-6e09071986ca
affaldskurve_puma.4658,4658,MULTIPOINT ((12.587623489006766 55.67036270181164)),IDrift,Bydækkende drift,,,,Christianshavn,Småarealer,Rekreativt småareal,Ovengade Oven Vandet,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,2eef742d-4ee5-4f24-b8e4-e9a748a960ef
affaldskurve_puma.4660,4660,MULTIPOINT ((12.51627459704025 55.66256717338198)),IDrift,Bydækkende drift,,,,Valby,Småarealer,Rekreativt småareal,Lyshøj Allé,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,af2334fa-f166-4a16-a7f4-87362b84dfb8
affaldskurve_puma.4661,4661,MULTIPOINT ((12.555986839186973 55.67369975615678)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Øvrig gade,Gade på Vesterbro,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,5267fff1-c4cc-412d-87de-725ad2518336
affaldskurve_puma.4663,4663,MULTIPOINT ((12.561718542103913 55.70998712041213)),IDrift,Bydækkende drift,,,,Østerbro,Gader og pladser,Øvrig gade,Kvarteret ved Skt. Kjelds Plads,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,558fac04-6c6d-4ef9-9d9a-b921a8dd18da
affaldskurve_puma.4664,4664,MULTIPOINT ((12.54294650256552 55.65428181849766)),IDrift,Bydækkende drift,,,,Kongens Enghave,Gader og pladser,Gade med grønt,Gade i Kongens Enghave,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,24127b9f-df26-4941-a7c1-527258e5c294
